4649	2169	4
4649	3731	3
4649	1535	11
4649	1963	5
4649	4621	6
4649	3453	9
4649	4475	3
1861	5179	3
1861	1488	3
515	4713	4
515	3329	3
515	1386	3
515	1377	14
515	4877	4
515	2620	4
515	939	4
515	3774	5
515	2305	6
515	101	3
515	3135	18
515	230	6
515	4075	12
515	3055	4
515	388	4
1165	4841	4
3595	4203	3
3595	4697	6
3595	2620	17
3595	4837	3
3595	2305	18
3595	8	4
3595	469	3
3595	1013	14
3595	2377	6
3595	2794	3
3595	3019	5
3595	1877	4
3595	1387	4
3595	1567	3
3595	92	18
3595	1302	3
3595	1176	3
3595	585	3
3595	2411	4
3595	2297	4
3595	2759	5
3595	2767	3
231	286	7
231	1931	5
2070	1377	6
2070	3774	5
2070	587	4
1668	4697	6
1668	1228	5
1668	4602	3
1668	14	3
1668	1864	3
1668	1877	4
1668	1891	3
3957	3807	4
3957	2300	11
3957	3977	5
3957	4019	3
227	3116	4
3798	1457	3
3476	1980	17
3476	3730	3
3476	1568	10
3476	4122	7
3476	4783	9
1677	474	6
1677	3834	8
1677	3728	10
1677	221	7
1677	1281	3
1677	4296	4
1677	2702	8
1677	1682	11
1677	4308	8
1677	5204	5
3960	3164	11
3960	918	6
3960	2354	11
3960	2224	5
3960	1773	16
3960	4298	4
3960	523	3
3960	4280	4
3960	4132	4
3960	4668	3
3960	3978	3
3960	3807	18
3960	1228	5
3960	1943	5
3960	2718	22
3960	1802	3
3960	45	6
3960	2114	6
3960	552	10
3960	2739	3
3960	2833	3
3960	4208	19
3960	1890	4
3960	752	3
3960	648	5
3960	1078	4
3960	2305	4
3960	74	14
3960	153	11
3960	2883	6
3960	3509	15
3960	2634	11
3960	365	5
3960	4753	3
3960	364	47
3960	4532	3
3960	3672	7
3960	3026	8
3960	3891	6
3960	600	9
3960	1004	13
3960	2516	4
3960	527	10
3960	2590	4
3960	537	8
3960	4486	21
3960	3490	5
3960	1821	5
3960	2546	7
3960	508	4
3960	5224	15
3960	342	3
3960	35	6
3960	119	4
3960	3915	3
3960	5106	5
3960	4726	3
3960	1996	5
3960	2927	8
3960	106	12
3960	169	3
3960	3397	3
3960	858	4
3960	1991	3
3960	4975	8
3960	3507	5
3960	3158	4
3960	170	6
3960	570	5
3960	2230	4
2385	2491	3
2482	2556	11
1913	3179	11
1913	1086	6
4441	764	6
4441	1422	3
2153	904	4
2153	3453	7
474	904	4
474	3453	6
4490	1594	5
4325	101	4
4325	1838	3
1965	5176	6
2354	552	3
2354	2739	14
1458	689	3
1458	2790	3
1458	4937	3
1458	1866	4
1458	3772	4
1458	3261	3
1458	4697	6
1458	883	5
1458	1228	23
1458	3769	3
1458	3394	10
1458	1143	19
1458	4340	18
1458	2739	7
1458	3761	3
1458	1281	4
1458	902	17
1458	3509	4
1458	3721	5
1458	4091	3
1458	764	4
1458	540	5
1458	4472	10
1458	0	7
1458	2470	4
1458	58	4
1458	1004	5
1458	3565	3
1458	2096	7
1458	4105	16
1458	1613	15
1458	3583	4
1458	3903	3
1458	4360	3
1458	910	4
1458	4146	3
1458	2726	10
1458	1926	3
1458	2418	16
1458	5125	4
1458	613	4
1458	4087	4
1458	1184	6
1458	4195	3
1458	1404	3
1458	4712	3
1458	4778	5
1458	3125	7
1458	3710	6
1458	4641	11
1458	2934	4
1458	1162	3
1458	2399	5
1458	3868	13
1458	3703	5
1458	1314	16
1458	4122	13
1458	4446	4
1458	4180	15
1458	1333	5
1458	3288	8
1458	4211	7
1458	2433	10
1458	3776	19
1458	3671	3
1458	3282	3
1458	3113	11
1458	1987	12
1458	936	4
1458	1622	3
1458	3988	6
1458	3540	3
1458	4589	3
1458	1925	3
1458	1615	3
1458	3015	3
1458	4076	6
2302	2544	6
2302	195	3
2302	2047	5
2302	2840	3
2302	2008	4
2302	2357	3
2302	1254	3
2302	1426	3
1344	2847	37
1344	1848	8
1344	4875	13
1344	2169	3
1344	3426	4
1344	2342	8
1344	3088	3
1344	477	5
1344	4792	8
1344	3333	8
1344	4151	3
1344	2390	7
1344	2096	3
1344	1613	4
1344	3492	10
1344	4841	7
1344	4778	3
4341	2403	8
2847	4724	23
2847	8	6
2847	3333	3
2847	3492	6
4582	3985	4
4582	2621	4
4582	3556	8
4582	2518	7
4582	4464	8
4582	477	5
4582	2715	5
4582	933	55
2556	230	3
2556	2765	3
4695	545	3
4695	2309	5
4695	2542	4
3834	1848	15
3834	2465	3
3834	4919	6
3834	2169	9
3834	2518	4
3834	1827	11
3834	1518	16
3834	1025	7
3834	1613	12
3834	2109	7
3834	933	3
1848	4914	4
1848	1716	3
1848	2169	39
1848	3770	4
1848	3263	3
1848	477	6
1848	2305	10
1848	2574	8
1848	4867	4
1848	2096	8
1848	1025	20
1848	1613	101
1848	36	9
1848	910	4
1848	2109	5
1848	4146	12
1848	4778	4
3728	4296	4
3728	875	5
3728	1682	11
3728	4308	17
3728	4498	4
3728	1554	4
222	4149	3
1098	1383	4
5176	2620	3
5176	1613	4
5176	1176	13
5176	4211	4
2224	3774	3
2224	531	3
2224	2262	3
2224	2549	4
2224	4723	6
1062	1773	14
1062	1802	10
1062	506	10
5120	1773	7
5120	1802	10
5120	506	6
2177	943	5
1773	4724	3
1773	1802	3
1773	1975	4
1773	5001	3
1773	8	5
1773	174	3
1773	506	26
3985	2778	7
1501	2300	10
888	2992	3
3361	4397	3
3361	2876	7
3361	3392	3
3210	3201	5
2925	2574	15
2925	2096	13
2925	4543	7
2925	1613	6
2925	4146	7
4931	3329	3
4931	884	9
4931	3135	3
4931	1799	5
4931	2668	3
4931	4075	3
2340	2377	3
4844	2775	3
3775	1252	4
2373	5188	7
2373	4583	3
2373	4158	33
2373	3205	7
2373	4587	3
2373	4249	3
2373	2426	4
2373	3732	5
2373	46	4
2373	1601	3
2373	2526	3
1701	74	3
2471	1889	9
2471	4329	6
2465	3468	4
2465	2169	3
2465	37	6
2465	2109	3
1500	5204	7
3324	2080	11
3324	3316	3
3324	1377	4
3324	2620	3
3324	3807	3
3324	884	4
3324	1888	3
3324	4583	3
3324	4569	6
3324	764	4
3324	230	4
3324	1150	3
3324	2504	3
3324	1580	3
3324	1609	8
3324	587	3
3324	3243	8
3324	2788	5
3324	1488	3
3324	1013	5
3324	1781	3
3324	1613	4
3324	4618	5
3324	17	5
3324	5140	6
3324	1185	6
3324	1574	24
3324	1519	10
3324	3206	15
3324	751	3
3324	4987	3
3324	119	7
3324	2892	9
3324	1232	3
3324	1931	3
3324	3171	3
3324	3483	3
3324	1720	3
3324	2211	4
3655	74	10
878	601	8
3468	37	3
4149	1716	3
4149	4875	4
4149	2003	3
4149	4865	4
4149	1535	15
4149	3341	7
4149	1009	10
4149	1963	4
4149	3453	9
2773	2253	3
5016	3761	3
5016	656	4
3254	710	5
1469	1300	4
3864	2700	4
257	2546	3
995	5208	3
995	752	7
995	3774	3
995	74	39
995	4394	3
995	2516	6
995	4618	4
995	1739	3
995	1799	5
995	407	4
4022	74	13
4022	1799	4
5105	74	6
458	3574	6
458	80	10
458	3894	3
458	3263	6
458	1281	3
458	4732	19
458	2504	6
458	3640	3
458	5147	3
458	2649	3
458	3817	3
458	3383	4
458	1931	4
165	4792	3
165	3667	6
165	3116	11
165	434	3
165	2390	11
165	3492	10
165	4841	3
4914	365	19
3327	4569	6
2407	4397	3
2407	1802	8
2407	2883	8
2407	855	5
5094	1377	5
5094	100	3
5094	1962	5
5094	7	3
5094	2649	22
5094	2892	4
5094	2015	9
5094	3235	3
345	5011	3
2176	679	3
622	3099	3
3961	4590	3
3961	5131	22
3961	3270	3
3961	1446	3
3574	1180	9
3574	2714	3
3574	2276	13
3574	3042	4
3574	1281	3
3574	477	3
3574	4865	9
3574	1880	7
3574	1199	6
3574	1238	4
3574	1168	3
3574	4805	4
2826	3666	3
2826	552	16
2826	1002	4
2826	4954	5
2826	2423	4
2826	2934	9
2972	2718	3
2972	72	5
4672	2794	3
4672	2994	3
4666	1110	9
4666	4919	5
4666	4732	4
4666	2109	29
4666	933	6
1110	4919	11
1110	2109	22
4887	2377	5
4887	4240	3
438	4397	6
438	1802	3
438	2883	7
438	472	3
438	855	9
438	5062	6
1180	4865	5
5192	883	4
5192	860	6
5192	3270	3
5192	2634	3
5192	3204	3
5192	5106	10
5192	585	6
5192	885	5
4937	2574	3
1844	4452	4
1085	230	5
4893	2620	3
4893	101	8
4893	230	3
4893	1758	8
4893	2163	4
4776	4919	6
4776	2169	8
4776	4367	7
4776	1613	8
4776	2109	3
4776	3405	4
797	434	3
3186	5118	4
3186	3139	3
2323	2518	5
2323	933	5
3329	1377	6
3329	2620	3
3329	884	4
3329	3774	5
3329	1888	3
3329	1185	3
678	1928	17
532	2876	9
1072	1377	6
1072	587	3
1106	288	11
1106	98	10
1106	764	3
1106	1065	3
1106	1613	4
1106	43	4
1106	4389	5
1702	682	4
3924	3966	5
4875	4919	4
5114	4670	3
5114	4142	3
5114	1834	3
4244	4330	3
1090	724	3
47	1692	12
3142	1009	19
2880	1393	4
2880	752	3
3099	4668	16
3099	4697	5
3099	764	15
3099	2885	3
3099	3057	3
3099	1446	4
3099	966	3
3099	4115	3
1386	2305	13
1386	587	5
1386	1574	7
4919	2169	9
4919	2518	3
4919	2005	3
4919	634	3
4919	3333	9
4919	3116	11
4919	1147	4
4919	4151	7
4919	3341	4
4919	2390	6
4919	2658	3
4919	1613	10
4919	1963	6
4919	4013	7
4919	2109	21
4919	933	3
4131	3769	12
3179	1108	8
3179	1086	10
2169	2853	5
2169	4949	4
2169	2276	7
2169	4792	3
2169	4956	6
2169	1025	24
2169	1613	30
2169	910	4
2169	2109	3
2169	4146	5
2169	83	3
3875	724	3
2154	1387	4
2154	135	3
1377	884	20
1377	3774	6
1377	2305	5
1377	3135	9
1377	4492	4
1377	2966	4
1377	587	41
1377	3243	3
1377	2516	33
1377	988	4
1377	1135	3
1377	4075	9
1377	3085	5
1377	4850	4
2804	1981	7
2804	634	3
2296	2531	5
2296	933	3
1981	1651	6
1981	4152	4
1981	525	6
1981	5106	5
5065	4654	4
1760	2668	4
2621	2406	6
2621	2109	3
2621	1095	3
2621	933	18
4590	3205	4
3737	4841	6
3770	2276	19
3770	477	9
3770	4865	9
3770	1962	3
3770	1025	5
3770	891	17
3770	880	3
3770	4775	3
3770	4805	42
3770	377	4
1889	3871	3
1889	2026	3
1889	894	6
1889	724	13
4468	2181	3
3666	2634	6
2316	933	3
2181	724	3
441	3769	4
441	1985	3
2006	3769	12
2006	847	3
2403	224	5
338	884	4
2264	18	3
2264	4884	3
1907	74	5
1907	365	3
3249	477	4
3249	1025	16
3249	4543	4
1267	2318	5
1267	3789	3
1600	3807	3
5207	3755	3
5207	4486	15
4963	887	15
4963	4892	3
4397	1802	15
4397	2883	4
4397	472	12
182	2462	8
812	1584	3
812	4286	6
2850	472	10
2714	4865	11
2714	2078	7
3871	724	3
4070	3579	3
4070	416	3
5175	3579	8
5175	2744	15
2486	3667	3
3580	1802	18
3580	2883	5
4170	3556	3
4170	2718	16
4170	552	10
4170	2739	12
4170	764	3
4170	877	4
4170	3026	3
4170	323	9
4170	237	4
4170	17	3
4170	423	3
4170	2724	3
4170	4036	5
3556	2518	22
3556	3620	11
3556	2546	3
3556	933	3
2518	3978	3
2518	3894	4
2518	1943	5
2518	45	17
2518	552	6
2518	2739	42
2518	4208	7
2518	1975	3
2518	4136	3
2518	1078	3
2518	2300	3
2518	2305	7
2518	4613	3
2518	3721	6
2518	764	32
2518	877	3
2518	3026	5
2518	587	5
2518	323	4
2518	638	4
2518	116	16
2518	237	5
2518	36	4
2518	17	3
2518	1850	4
2518	2860	3
1826	2627	6
2227	2069	11
4635	3300	3
4668	3894	8
4668	2718	33
4668	2739	4
4668	752	4
4668	74	7
4668	3509	17
4668	365	3
4668	764	19
4668	3057	3
4668	2574	4
4668	4335	4
4668	3921	3
4668	2096	3
4668	4543	3
4668	3289	18
4668	2617	3
4668	1781	3
4668	453	3
4668	3332	5
4668	2423	3
4668	35	3
4668	4329	8
4668	5098	3
4668	2618	11
4668	2934	9
4668	2414	17
4668	3525	3
4668	2583	4
4668	1987	7
4668	3988	3
4668	2209	3
4668	3596	3
4668	330	3
4697	2718	7
4697	2739	5
4697	3721	8
4697	2618	5
4697	2414	14
2865	2739	3
943	1535	3
2342	2390	6
2447	2096	3
5055	4689	13
5055	1207	4
2406	2718	22
2406	981	4
2406	4036	5
3620	2739	5
3620	3026	4
38	891	3
750	2623	5
750	472	3
3665	45	3
4877	1185	3
4877	1209	3
4160	4335	6
4160	3817	14
4160	5244	6
4160	3736	16
3835	551	4
588	3921	4
2620	4724	7
2620	4563	7
2620	1962	3
2620	78	3
1275	2069	3
1336	933	3
1336	2789	3
4724	552	3
4724	2739	3
4724	764	3
4724	3977	10
4724	2096	16
4724	1821	4
4724	36	3
80	1199	4
80	1238	10
1928	3038	6
1928	3212	18
5188	1613	9
2544	204	5
2544	971	3
3978	2096	4
3978	4723	6
3198	3333	3
3348	4531	3
669	3807	3
669	884	3
669	74	4
3807	4486	7
3807	4329	4
276	4151	4
3465	305	3
3079	3769	14
3079	884	5
3079	4569	17
3079	3243	7
3079	1584	7
3079	1041	4
3079	3489	4
3079	2240	3
3079	5197	5
3079	3575	3
3079	4653	9
3079	1239	3
3079	934	8
3079	1807	3
3079	3522	9
4086	587	5
4086	933	15
4086	580	3
4086	4653	8
4086	2015	6
4086	3522	8
1360	4199	5
1360	2305	5
1360	4151	8
1360	875	5
1360	2396	3
1360	2096	9
1360	1877	4
1360	92	3
4949	2300	5
4949	3509	6
4949	2901	3
4949	3977	4
4949	1942	3
4949	2382	8
4949	1238	3
4949	4158	4
4949	4463	3
4949	1801	5
4949	1232	3
4949	4670	13
4949	2175	3
4949	4769	6
4949	5039	8
4949	4725	3
4949	1834	8
4949	2009	3
4949	3599	4
4949	1201	4
4949	1333	4
4949	158	4
4949	4211	6
4949	2433	3
4949	3654	6
4949	2555	3
4949	4378	21
4949	5081	17
4949	4783	3
4949	3054	5
4949	4589	4
4949	4283	7
4949	2325	4
4949	569	3
4949	1001	3
4949	1615	3
4949	2895	3
4949	1482	6
3812	160	6
1228	5001	3
3769	860	7
3769	45	3
3769	2833	4
3769	5243	15
3769	2917	6
3769	153	7
3769	836	4
3769	1252	3
3769	1534	3
3769	191	3
3769	2476	4
3769	364	7
3769	180	4
3769	1580	15
3769	91	10
3769	3493	24
3769	4105	32
3769	3358	5
3769	3863	4
3769	17	4
3769	2794	6
3769	3156	9
3769	1049	6
3769	3060	5
3769	4813	5
3769	4688	4
3769	3001	7
3769	4115	3
3769	1003	5
3769	2721	12
3769	3817	22
3769	554	4
3769	3200	5
3769	3422	8
3769	2313	8
3769	4691	3
3769	106	12
3769	2732	4
3769	3424	3
3769	3524	3
3769	26	7
3769	2725	16
3769	2009	4
3769	3824	3
3769	1991	4
3769	3920	4
3769	2835	6
3769	4264	5
3769	443	13
3769	2694	3
3769	1189	4
3769	1333	8
3769	2633	16
3769	2433	14
3769	1897	5
3769	3081	14
3769	1317	6
3769	70	8
3769	4943	3
3769	3105	4
3769	1626	10
3769	847	3
3769	381	6
3769	2806	5
3769	654	6
3769	839	4
3769	2991	3
4199	3894	6
4199	860	6
4199	2718	3
4199	4654	7
4199	1888	4
4199	74	9
4199	3270	3
4199	3204	3
4199	992	3
4199	3063	6
4199	2013	3
4199	587	4
4199	0	4
4199	2248	7
4199	4237	8
4199	1510	4
4199	1013	6
4199	160	3
4199	293	4
4199	4841	7
4199	4502	3
4199	2668	7
4199	3019	4
4199	1905	6
4199	14	3
4199	6	4
4199	1130	3
4199	1459	4
4199	1877	4
4199	1709	3
4199	3817	12
4199	3651	6
4199	1891	3
4199	1724	4
4199	1567	4
4199	4811	4
4199	92	5
4199	4736	4
4199	3125	3
4199	1302	4
4199	23	30
4199	680	3
4199	1218	4
4199	1097	5
4199	4821	4
4199	4638	8
4199	773	4
4199	585	10
4199	3970	3
4199	2411	3
4199	4318	4
4199	1843	5
4199	2765	3
4199	4162	7
4199	2399	3
4199	3282	6
4199	2583	4
4199	2691	3
4199	3676	3
4199	162	5
4199	813	4
4199	726	6
4199	2184	3
4199	2309	5
4199	3940	3
4199	3066	3
4199	2767	4
4199	4925	3
4199	4431	6
4199	4328	5
3894	3289	4
3894	4486	8
3894	4329	3
3894	1636	14
1560	587	24
288	1613	4
288	43	6
2149	3074	3
884	3774	19
884	3672	3
884	7	9
884	1584	9
884	4286	6
884	988	5
884	1185	8
884	1574	7
884	4183	5
884	2992	3
1802	927	4
1802	174	3
1802	506	19
2276	2005	4
2276	477	9
2276	4865	11
2276	634	3
2276	3333	7
2276	880	4
2276	4805	7
2276	3594	4
3394	1089	3
3394	1580	9
3394	2854	3
3394	2096	5
304	2574	4
304	2096	8
3042	4865	10
4358	5218	3
4358	855	3
4358	3513	4
45	2165	17
45	2300	4
45	875	12
45	3903	4
45	2636	3
343	4615	4
343	2801	4
5218	3774	3
5078	2636	3
2114	2300	4
2114	3977	6
2114	4335	26
2114	423	3
2114	2126	4
2114	3282	6
4412	764	8
627	3066	5
422	1459	5
2878	101	3
552	2739	7
552	933	4
2005	1147	3
2005	5049	3
2005	83	3
1143	3451	3
2212	3585	5
2212	3332	5
4464	1095	3
4464	933	25
2739	3977	3
2739	506	3
2833	2430	3
5208	153	3
4379	2489	5
4379	104	3
2876	1392	8
2876	4152	17
2876	2305	3
2876	2917	26
2876	3509	46
2876	4259	5
2876	3721	15
2876	364	26
2876	2040	11
2876	2745	29
2876	5079	7
2876	3074	4
2876	1120	4
2876	3968	3
2876	1831	3
2876	2502	6
2165	323	7
2165	3744	10
2165	3002	4
2165	2864	4
3491	4237	16
3491	14	3
3491	1877	4
3491	1387	7
3491	1891	3
3491	23	15
3491	2725	6
3491	1162	4
3761	764	29
3761	3132	5
3761	278	3
3761	2122	6
2852	446	3
2852	1135	6
2852	3141	4
1890	4654	6
3263	4087	3
3263	4573	3
3263	1925	4
1521	933	3
3131	2531	27
3715	2531	4
683	2113	3
683	1176	4
1392	2917	6
752	74	5
752	153	5
752	4492	5
4541	764	3
4541	4496	3
4541	2649	11
4541	2143	6
4152	634	6
4152	3977	48
4152	4867	4
4152	2788	18
4152	4714	3
4152	3571	4
4152	1151	9
2848	2126	3
2848	4565	3
454	2574	7
492	3493	3
492	3612	3
492	4781	5
1835	4241	3
477	4865	3
477	3333	3
477	3116	15
477	2390	5
477	1025	6
477	1168	8
477	880	12
477	2109	4
477	2119	13
477	4805	14
477	2442	8
2030	5233	3
1144	1232	3
3458	503	5
4123	4241	3
2838	3116	5
648	2531	7
648	933	11
2920	1888	3
5243	2128	3
3755	52	3
3755	1005	6
3774	2305	11
3774	4323	8
3774	101	3
3774	3135	6
3774	1962	4
3774	3672	3
3774	2318	3
3774	587	4
3774	1008	4
3774	1799	12
3774	4075	4
3935	3204	4
3935	4618	6
3935	1574	10
3935	2143	6
1078	3026	3
1078	875	3
4262	4768	5
2300	323	15
2300	3597	3
403	5179	4
4865	1109	4
4865	1880	49
4865	79	3
4865	4805	18
5131	74	12
5131	153	8
5131	22	4
5131	4237	3
5131	4105	6
5131	2649	4
5131	1574	4
5131	4276	3
5131	3401	8
5131	4478	5
5131	1302	3
5131	4983	3
5131	2309	16
5131	4	3
2305	101	3
2305	230	4
2305	1799	5
4792	3492	3
802	875	4
4654	4766	3
4654	587	25
4654	3243	11
4654	2470	14
4654	2715	9
4654	4075	3
4654	3457	12
4654	580	3
4654	2015	6
4654	1881	3
4654	388	7
2888	143	3
1888	1488	3
1888	2765	3
2087	1310	11
5051	1741	8
5051	1923	3
5051	3964	15
5051	1841	11
101	653	4
101	2700	3
101	1838	3
101	1086	9
101	2794	4
101	4689	3
2917	3509	8
2917	2040	4
2917	5079	3
74	153	20
74	1580	3
74	4671	3
74	469	3
74	4778	4
4271	3074	5
153	2531	20
153	3020	5
153	575	7
195	1806	3
195	5118	6
195	4326	4
195	4528	5
195	4122	11
550	2883	4
3270	764	4
2531	3721	16
2531	3135	4
2531	4532	3
2531	3672	5
2531	3026	3
2531	3243	3
2531	600	9
2531	3921	12
2531	4237	3
2531	2516	3
2531	1510	5
2531	2617	4
2531	4105	22
2531	2590	4
2531	1821	3
2531	4124	8
2531	5224	4
2531	3463	5
2531	3923	4
2531	3156	3
2531	4723	3
2531	3915	3
2531	1003	7
2531	5106	5
2531	5069	3
2531	209	3
2531	3397	4
2531	2399	3
2531	5163	4
2531	3507	5
2531	3687	15
2531	3676	6
2531	3158	4
2531	3259	9
1776	3633	7
11	5140	8
3148	1880	9
2883	506	3
3509	160	37
3339	4732	3
557	3057	3
557	1446	4
557	453	4
557	1497	6
411	764	3
411	1497	4
411	4311	10
5179	1574	3
2623	472	4
1661	1673	6
1240	3672	5
836	933	3
836	1636	5
758	1441	4
758	4391	4
531	1696	8
531	1002	3
4569	3341	4
4569	2240	3
4569	3197	6
4569	4587	6
4569	2426	9
4569	4036	3
1252	1580	7
1252	1176	4
282	4841	3
4956	1025	6
653	230	7
